epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
375,744.317,0.80179,0.4851,0.77939,0.99785,0.95652,0.97763,0.64811,0.66616,0.45728,0.75586,0.00051896,0.00051896,0.00051896
376,746.295,0.8335,0.54419,0.77617,0.99785,0.95652,0.97763,0.64811,0.66616,0.45728,0.75586,0.000515,0.000515,0.000515
377,748.31,0.91506,0.52966,0.72805,0.97586,0.91304,0.97555,0.66087,0.66419,0.42754,0.75386,0.00051104,0.00051104,0.00051104
378,750.312,0.84465,0.50798,0.74177,0.97663,0.93478,0.97793,0.64829,0.69228,0.48608,0.75418,0.00050708,0.00050708,0.00050708
379,752.279,0.71219,0.47522,0.6491,0.97663,0.93478,0.97793,0.64829,0.69228,0.48608,0.75418,0.00050312,0.00050312,0.00050312
380,754.345,1.08816,0.6,0.83345,0.99851,0.93478,0.9786,0.65013,0.703,0.50412,0.7574,0.00049916,0.00049916,0.00049916
381,756.335,0.78132,0.4841,0.68755,0.95507,0.95652,0.97752,0.6503,0.69362,0.48717,0.75774,0.0004952,0.0004952,0.0004952
382,758.314,0.90374,0.5294,0.74455,0.95507,0.95652,0.97752,0.6503,0.69362,0.48717,0.75774,0.00049124,0.00049124,0.00049124
383,760.312,0.80712,0.49723,0.66703,0.95579,0.94004,0.97757,0.66456,0.66336,0.50622,0.75579,0.00048728,0.00048728,0.00048728
384,762.343,0.8758,0.53592,0.68251,0.99231,0.93478,0.97834,0.67003,0.66902,0.5308,0.75458,0.00048332,0.00048332,0.00048332
385,764.359,0.8101,0.46625,0.68897,0.99231,0.93478,0.97834,0.67003,0.66902,0.5308,0.75458,0.00047936,0.00047936,0.00047936
386,766.387,0.91574,0.54351,0.75715,0.99615,0.93478,0.97765,0.6704,0.65373,0.48417,0.75596,0.0004754,0.0004754,0.0004754
387,768.446,0.86109,0.58308,0.80917,1,0.94163,0.97946,0.68458,0.62214,0.43757,0.75236,0.00047144,0.00047144,0.00047144
388,770.455,1.10067,0.63298,0.85443,1,0.94163,0.97946,0.68458,0.62214,0.43757,0.75236,0.00046748,0.00046748,0.00046748
389,772.506,0.77176,0.54915,0.79562,0.95511,0.95652,0.97847,0.67427,0.59439,0.46127,0.75089,0.00046352,0.00046352,0.00046352
390,774.516,0.92187,0.58201,0.70266,0.955,0.95652,0.97858,0.68591,0.58695,0.45027,0.74848,0.00045956,0.00045956,0.00045956
391,776.558,0.97396,0.59122,0.83699,0.955,0.95652,0.97858,0.68591,0.58695,0.45027,0.74848,0.0004556,0.0004556,0.0004556
392,778.538,0.76495,0.46362,0.64954,0.9487,0.93817,0.97734,0.67886,0.58495,0.45079,0.7462,0.00045164,0.00045164,0.00045164
393,780.522,0.7947,0.54653,0.74014,0.97733,0.93706,0.97615,0.68052,0.59252,0.43942,0.74593,0.00044768,0.00044768,0.00044768
394,782.54,0.88854,0.58451,0.7559,0.97733,0.93706,0.97615,0.68052,0.59252,0.43942,0.74593,0.00044372,0.00044372,0.00044372
395,784.535,0.81672,0.48432,0.70019,0.97,0.93706,0.97674,0.66787,0.59438,0.46117,0.74478,0.00043976,0.00043976,0.00043976
396,786.521,0.80181,0.52768,0.68877,0.97737,0.93886,0.97753,0.66254,0.59073,0.48539,0.74156,0.0004358,0.0004358,0.0004358
397,788.545,0.8113,0.52319,0.75787,0.97737,0.93886,0.97753,0.66254,0.59073,0.48539,0.74156,0.00043184,0.00043184,0.00043184
398,790.519,0.78063,0.51761,0.73941,0.95575,0.939,0.97482,0.66808,0.57309,0.50369,0.7423,0.00042788,0.00042788,0.00042788
399,792.49,0.7505,0.49444,0.65737,0.9566,0.95832,0.97592,0.6681,0.56992,0.49438,0.74273,0.00042392,0.00042392,0.00042392
400,794.527,0.7846,0.49941,0.78772,0.9566,0.95832,0.97592,0.6681,0.56992,0.49438,0.74273,0.00041996,0.00041996,0.00041996
401,796.551,0.92926,0.52682,0.79153,0.9777,0.95652,0.97602,0.67082,0.56162,0.48688,0.74438,0.000416,0.000416,0.000416
402,798.518,0.76521,0.49851,0.63761,0.97534,0.95652,0.97622,0.68154,0.56134,0.46237,0.74625,0.00041204,0.00041204,0.00041204
403,800.496,0.92208,0.54158,0.7692,0.97534,0.95652,0.97622,0.68154,0.56134,0.46237,0.74625,0.00040808,0.00040808,0.00040808
404,802.496,0.69683,0.4658,0.67087,0.9946,0.95652,0.97895,0.68551,0.56976,0.44154,0.74936,0.00040412,0.00040412,0.00040412
405,804.521,0.67038,0.43262,0.60551,1,0.94074,0.9794,0.68662,0.57143,0.42442,0.751,0.00040016,0.00040016,0.00040016
